order_id,departed,delivery_time_cluster,delivery_time_for_average,area_name
576438,2023-04-12 20:05:39,<40 Minutes,18.533333390951157,Lugano
576439,2023-04-12 19:41:39,<40 Minutes,22.050000429153442,Lugano
576440,2023-04-12 20:18:05,Between 40 and 60 Minutes,41.36666692793369,Lugano
576441,2023-04-12 19:57:20,<40 Minutes,26.650000289082527,Locarno
576442,2023-04-12 19:57:15,<40 Minutes,29.533333405852318,Lugano
576443,2023-04-12 20:19:59,Between 40 and 60 Minutes,42.33333371579647,Lugano
576444,2023-04-12 20:14:13,<40 Minutes,28.98333303630352,Lugano
576445,2023-04-12 19:57:02,<40 Minutes,33.91666643321514,Lugano
576446,2023-04-12 20:25:06,<40 Minutes,32.16666653752327,Lugano
576448,2023-04-12 20:22:40,<40 Minutes,32.23333351314068,Lugano
576449,2023-04-12 20:00:30,<40 Minutes,25.083333402872086,Locarno
576450,2023-04-12 20:31:04,Between 40 and 60 Minutes,40.91666668653488,Lugano
576451,2023-04-12 20:28:03,<40 Minutes,19.349999651312828,Lugano
576452,2023-04-12 20:03:10,<40 Minutes,27.800000086426735,Lugano
576453,2023-04-12 20:41:31,Between 40 and 60 Minutes,41.23333364725113,Lugano
576454,2023-04-12 20:26:50,<40 Minutes,15.933333411812782,Lugano
576455,2023-04-12 20:30:31,<40 Minutes,31.833333000540733,Lugano
576456,2023-04-12 20:24:15,<40 Minutes,26.76666632294655,Lugano
576457,2023-04-12 20:42:49,<40 Minutes,20.483333542943,Lugano
576458,2023-04-12 20:08:03,<40 Minutes,37.13333308696747,Bellinzona
576459,2023-04-12 20:15:52,<40 Minutes,39.933333322405815,Lugano
576460,2023-04-12 20:03:19,<40 Minutes,31.400000005960464,Locarno
576461,2023-04-12 20:16:28,<40 Minutes,33.633333295583725,Locarno
576462,2023-04-12 20:36:45,Between 40 and 60 Minutes,42.54999987781048,Lugano
576463,2023-04-12 20:43:17,<40 Minutes,35.866666585206985,Lugano
576464,2023-04-12 20:49:18,<40 Minutes,21.816667020320892,Lugano
576465,2023-04-12 20:59:37,<40 Minutes,22.999999970197678,Lugano
576468,2023-04-12 21:02:25,<40 Minutes,34.766666516661644,Lugano
576469,2023-04-12 20:42:40,<40 Minutes,38.749999701976776,Lugano
576470,2023-04-12 20:25:40,<40 Minutes,29.833333790302277,Locarno
576471,2023-04-12 20:51:08,<40 Minutes,25.783333629369736,Lugano
576472,2023-04-12 21:11:12,<40 Minutes,29.63333286345005,Lugano
576473,2023-04-12 20:34:36,<40 Minutes,36.349999979138374,Lugano
576474,2023-04-12 21:22:42,<40 Minutes,25.233333259820938,Lugano
576475,2023-04-12 20:59:02,<40 Minutes,33.55000041425228,Lugano
576476,2023-04-12 20:18:07,<40 Minutes,27.73333378136158,Lugano
576477,2023-04-12 20:45:59,<40 Minutes,33.99999998509884,Lugano
576478,2023-04-12 21:02:24,<40 Minutes,37.58333332836628,Lugano
576479,2023-04-12 20:55:53,Between 40 and 60 Minutes,42.366666197776794,Lugano
576480,2023-04-12 20:44:39,<40 Minutes,23.45000021159649,Lugano
576481,2023-04-12 21:21:28,<40 Minutes,39.233333095908165,Lugano
576482,2023-04-12 20:55:06,<40 Minutes,33.8333335518837,Lugano
576483,2023-04-12 21:20:06,<40 Minutes,39.99999962747097,Lugano
576484,2023-04-12 20:34:48,<40 Minutes,24.166667014360428,Locarno
576485,2023-04-12 20:24:04,<40 Minutes,29.93333324790001,Locarno
576486,2023-04-12 21:16:59,<40 Minutes,19.400000050663948,Lugano
576487,2023-04-12 21:22:57,<40 Minutes,28.33333320915699,Lugano
576488,2023-04-12 21:11:01,<40 Minutes,16.83333322405815,Lugano
576489,2023-04-12 20:23:04,<40 Minutes,37.450000047683716,Mendrisio
576490,2023-04-12 20:50:16,Between 40 and 60 Minutes,48.86666715145111,Lugano
576491,2023-04-12 21:19:14,<40 Minutes,27.18333274126053,Lugano
576493,2023-04-12 20:55:36,<40 Minutes,28.16666677594185,Locarno
576494,2023-04-12 21:08:32,<40 Minutes,32.31666639447212,Lugano
576495,2023-04-12 20:48:19,<40 Minutes,36.13333381712437,Lugano
576496,2023-04-12 21:32:39,<40 Minutes,24.01666648685932,Lugano
576497,2023-04-12 20:45:55,Between 40 and 60 Minutes,41.933333203196526,Lugano
576499,2023-04-12 21:27:57,<40 Minutes,32.39999994635582,Lugano
576500,2023-04-12 21:03:22,<40 Minutes,37.13333375751972,Lugano
576501,2023-04-12 21:41:00,<40 Minutes,23.283333107829094,Lugano
576502,2023-04-12 21:41:20,<40 Minutes,31.483333557844162,Lugano
576503,2023-04-12 21:05:15,<40 Minutes,36.45000010728836,Locarno
576504,2023-04-12 21:38:20,<40 Minutes,21.766666620969772,Lugano
576505,2023-04-12 21:09:48,<40 Minutes,34.24999997019768,Lugano
576506,2023-04-12 21:06:18,<40 Minutes,20.833332985639572,Locarno
576507,2023-04-12 21:48:25,<40 Minutes,31.91666655242443,Lugano
576508,2023-04-12 21:25:32,Between 40 and 60 Minutes,44.49999935925007,Lugano
576509,2023-04-12 21:40:03,<40 Minutes,25.86666651070118,Lugano
576510,2023-04-12 21:37:20,<40 Minutes,34.48333337903023,Lugano
576516,2023-04-12 21:49:24,<40 Minutes,32.516666650772095,Lugano
576517,2023-04-12 21:51:22,Between 40 and 60 Minutes,42.283333986997604,Lugano
576518,2023-04-12 22:00:14,<40 Minutes,26.13333374261856,Lugano
576519,2023-04-12 21:58:39,Between 40 and 60 Minutes,41.06666721403599,Lugano
576520,2023-04-12 22:00:46,Between 40 and 60 Minutes,42.14999936521053,Lugano
576521,2023-04-12 22:00:34,<40 Minutes,21.466666907072067,Lugano
576522,2023-04-13 11:26:04,<40 Minutes,33.24999935925007,Lugano
576524,2023-04-13 10:51:06,<40 Minutes,37.33333334326744,Lugano
576525,2023-04-13 11:03:10,<40 Minutes,31.950000375509262,Lugano
576526,2023-04-13 10:08:24,<40 Minutes,37.83333331346512,Lugano
576527,2023-04-13 11:21:40,<40 Minutes,30.216666385531425,Lugano
576528,2023-04-13 10:49:22,Between 40 and 60 Minutes,46.21666610240936,Lugano
576529,2023-04-13 10:48:54,<40 Minutes,38.05000014603138,Lugano
576530,2023-04-13 11:10:51,<40 Minutes,27.69999995827675,Lugano
576531,2023-04-13 11:21:42,<40 Minutes,35.033333748579025,Lugano
576532,2023-04-13 12:05:47,<40 Minutes,31.21666632592678,Lugano
576533,2023-04-13 11:27:10,<40 Minutes,35.466666743159294,Lugano
576534,2023-04-13 11:56:44,Between 40 and 60 Minutes,46.99999988079071,Lugano
576535,2023-04-13 12:07:49,Between 40 and 60 Minutes,48.300000205636024,Lugano
576536,2023-04-13 11:44:14,Between 40 and 60 Minutes,44.766667261719704,Locarno
576537,2023-04-13 11:45:09,<40 Minutes,24.91666629910469,Lugano
576538,2023-04-13 12:29:03,<40 Minutes,22.133333310484886,Locarno
576539,2023-04-13 12:40:13,<40 Minutes,27.883333638310432,Mendrisio
576540,2023-04-13 11:48:05,<40 Minutes,27.833333238959312,Lugano
576541,2023-04-13 12:02:23,Between 40 and 60 Minutes,40.68333327770233,Lugano
576543,2023-04-13 12:06:11,<40 Minutes,18.799999952316284,Lugano
576545,2023-04-13 12:28:37,<40 Minutes,24.516667127609253,Lugano
576546,2023-04-13 12:25:34,<40 Minutes,33.60000014305115,Lugano
576547,2023-04-13 12:20:14,<40 Minutes,33.93333300948143,Lugano
576548,2023-04-13 12:21:01,<40 Minutes,25.583333373069763,Lugano
576549,2023-04-13 12:28:12,<40 Minutes,24.583333432674408,Lugano
576550,2023-04-13 17:24:09,<40 Minutes,36.39999970793724,Lugano
576551,2023-04-13 12:38:54,<40 Minutes,39.14999954402447,Mendrisio
576552,2023-04-13 12:43:07,<40 Minutes,35.06666623055935,Lugano
576553,2023-04-13 12:44:02,<40 Minutes,16.150000244379044,Lugano
576554,2023-04-13 12:38:29,Between 40 and 60 Minutes,50.80000005662441,Lugano
576555,2023-04-13 13:51:16,<40 Minutes,24.433333575725555,Locarno
576556,2023-04-13 12:53:02,<40 Minutes,38.28333355486393,Mendrisio
576557,2023-04-13 12:43:18,Between 40 and 60 Minutes,40.85000038146973,Lugano
576559,2023-04-13 12:49:23,Between 40 and 60 Minutes,40.683333948254585,Lugano
576560,2023-04-13 12:53:27,<40 Minutes,25.9166669100523,Locarno
576561,2023-04-13 12:54:16,<40 Minutes,25.050000250339508,Lugano
576562,2023-04-13 13:19:27,<40 Minutes,31.733332872390747,Locarno
576563,2023-04-13 13:18:03,<40 Minutes,25.400000363588333,Lugano
576564,2023-04-13 13:33:52,<40 Minutes,25.566666796803474,Lugano
576565,2023-04-13 14:15:46,<40 Minutes,31.950000375509262,Locarno
576566,2023-04-13 13:39:42,Between 40 and 60 Minutes,50.816667303442955,Lugano
576568,2023-04-13 13:45:24,<40 Minutes,34.233332723379135,Lugano
576569,2023-04-13 13:50:24,<40 Minutes,31.150000020861626,Lugano
576570,2023-04-13 13:59:43,<40 Minutes,36.7833336442709,Lugano
576572,2023-04-13 14:34:02,<40 Minutes,19.0833330899477,Lugano
576573,2023-04-13 18:01:51,Between 40 and 60 Minutes,41.066666543483734,Lugano
576576,2023-04-13 14:30:37,Between 40 and 60 Minutes,41.100000366568565,Lugano
576577,2023-04-13 14:47:46,<40 Minutes,31.76666669547558,Locarno
576578,2023-04-13 14:22:52,<40 Minutes,18.66666667163372,Lugano
576579,2023-04-13 15:00:26,<40 Minutes,32.633332684636116,Lugano
576580,2023-04-13 15:34:49,<40 Minutes,26.666666194796562,Lugano
576581,2023-04-13 17:19:21,<40 Minutes,33.98333340883255,Lugano
576582,2023-04-13 16:11:24,<40 Minutes,33.26666660606861,Lugano
576583,2023-04-13 16:13:57,<40 Minutes,34.550000354647636,Lugano
576584,2023-04-13 16:44:43,<40 Minutes,38.46666656434536,Lugano
576585,2023-04-13 18:36:01,Between 40 and 60 Minutes,41.01666681468487,Lugano
576586,2023-04-13 16:49:50,<40 Minutes,33.31666700541973,Lugano
576587,2023-04-13 16:49:48,<40 Minutes,34.2166668176651,Lugano
576588,2023-04-13 18:29:54,<40 Minutes,39.78333346545696,Lugano
576589,2023-04-13 18:12:32,Between 40 and 60 Minutes,42.56666712462902,Lugano
576590,2023-04-13 17:12:08,Between 40 and 60 Minutes,47.766666412353516,Lugano
576591,2023-04-13 18:08:32,<40 Minutes,24.999999850988388,Bellinzona
576592,2023-04-13 17:28:58,Between 40 and 60 Minutes,41.83333307504654,Lugano
576593,2023-04-13 18:35:57,<40 Minutes,37.56666675209999,Lugano
576594,2023-04-13 19:40:11,<40 Minutes,19.350000321865082,Lugano
576595,2023-04-13 17:38:39,<40 Minutes,30.083333775401115,Lugano
576596,2023-04-13 17:41:21,<40 Minutes,30.183333232998848,Locarno
576597,2023-04-13 17:43:16,<40 Minutes,33.649999871850014,Locarno
576598,2023-04-13 19:33:08,<40 Minutes,29.833333790302277,Lugano
576599,2023-04-13 17:48:08,Between 40 and 60 Minutes,44.5333331823349,Locarno
576600,2023-04-13 17:48:48,Between 40 and 60 Minutes,45.49999997019768,Lugano
576601,2023-04-13 18:46:30,<40 Minutes,38.383333683013916,Lugano
576602,2023-04-13 20:22:56,<40 Minutes,29.44999985396862,Locarno
576603,2023-04-13 18:13:42,<40 Minutes,32.60000020265579,Lugano
576604,2023-04-13 17:57:28,<40 Minutes,38.38333301246166,Lugano
576605,2023-04-13 18:33:49,<40 Minutes,28.29999938607216,Bellinzona
576606,2023-04-13 18:00:56,<40 Minutes,28.716666474938393,Lugano
576607,2023-04-13 18:26:47,<40 Minutes,32.516666650772095,Locarno
576609,2023-04-13 18:12:29,Between 40 and 60 Minutes,48.61666649580002,Lugano
576610,2023-04-13 18:15:52,Between 40 and 60 Minutes,46.60000003874302,Lugano
576611,2023-04-13 18:17:27,<40 Minutes,35.90000040829182,Lugano
576612,2023-04-13 18:16:58,<40 Minutes,36.76666706800461,Locarno
576613,2023-04-13 18:53:48,<40 Minutes,32.16666653752327,Locarno
576614,2023-04-13 18:22:40,<40 Minutes,36.43333353102207,Lugano
576615,2023-04-13 18:55:10,<40 Minutes,24.133333191275597,Lugano
576616,2023-04-13 18:21:07,<40 Minutes,26.016666367650032,Locarno
576617,2023-04-13 18:23:36,<40 Minutes,21.416666507720947,Lugano
576618,2023-04-13 18:30:46,<40 Minutes,37.81666673719883,Lugano
576619,2023-04-13 18:26:32,Between 40 and 60 Minutes,43.933333083987236,Lugano
576620,2023-04-13 18:27:28,<40 Minutes,33.08333359658718,Lugano
576621,2023-04-13 18:34:40,<40 Minutes,22.516667246818542,Lugano
576622,2023-04-13 18:32:30,Between 40 and 60 Minutes,47.20000013709068,Lugano
576623,2023-04-13 18:53:23,<40 Minutes,33.50000001490116,Lugano
576624,2023-04-13 18:38:17,<40 Minutes,23.016666546463966,Lugano
576625,2023-04-13 18:33:15,<40 Minutes,35.78333303332329,Lugano
576626,2023-04-13 18:34:00,<40 Minutes,21.016666665673256,Lugano
576627,2023-04-13 18:46:24,<40 Minutes,36.84999994933605,Lugano
576628,2023-04-13 18:36:01,Between 40 and 60 Minutes,42.31666713953018,Lugano
576629,2023-04-13 18:39:54,Between 40 and 60 Minutes,41.299999952316284,Locarno
576630,2023-04-13 18:36:20,<40 Minutes,33.25000002980232,Lugano
576631,2023-04-13 19:02:22,<40 Minutes,26.033333614468575,Lugano
576632,2023-04-13 18:40:25,<40 Minutes,27.499999701976776,Locarno
576633,2023-04-13 18:40:30,Between 40 and 60 Minutes,42.94999971985817,Lugano
576634,2023-04-13 18:57:17,<40 Minutes,30.483333617448807,Lugano
576635,2023-04-13 18:45:30,<40 Minutes,17.466666474938393,Lugano
576636,2023-04-13 18:47:12,<40 Minutes,30.416666641831398,Locarno
576637,2023-04-13 18:59:32,<40 Minutes,29.533332735300064,Locarno
576638,2023-04-13 19:17:24,<40 Minutes,20.383333414793015,Lugano
576639,2023-04-13 18:54:45,<40 Minutes,27.016666308045387,Lugano
576640,2023-04-13 19:00:45,<40 Minutes,29.850000366568565,Lugano
576641,2023-04-13 19:21:14,<40 Minutes,33.60000014305115,Locarno
576642,2023-04-13 18:56:44,Between 40 and 60 Minutes,50.883332937955856,Bellinzona
576644,2023-04-13 18:55:09,<40 Minutes,27.25000038743019,Lugano
576645,2023-04-13 19:00:47,<40 Minutes,36.83333337306976,Lugano
576646,2023-04-13 19:08:02,<40 Minutes,20.89999996125698,Locarno
576647,2023-04-13 18:53:09,<40 Minutes,33.76666657626629,Lugano
576648,2023-04-13 19:01:22,Between 40 and 60 Minutes,43.8333336263895,Lugano
576649,2023-04-13 18:54:02,<40 Minutes,36.766666397452354,Lugano
576651,2023-04-13 18:57:25,Between 40 and 60 Minutes,42.78333395719528,Lugano
576652,2023-04-13 19:18:47,<40 Minutes,34.083333536982536,Locarno
576653,2023-04-13 19:21:11,<40 Minutes,17.933333292603493,Lugano
576654,2023-04-13 18:55:47,<40 Minutes,38.05000014603138,Lugano
576655,2023-04-13 18:57:34,<40 Minutes,35.36666661500931,Lugano
576656,2023-04-13 19:26:58,<40 Minutes,29.400000125169754,Lugano
576657,2023-04-13 19:03:28,<40 Minutes,25.98333388566971,Lugano
576658,2023-04-13 19:03:03,Between 40 and 60 Minutes,41.09999969601631,Lugano
576660,2023-04-13 19:10:02,Between 40 and 60 Minutes,42.48333357274532,Lugano
576661,2023-04-13 19:09:10,<40 Minutes,32.71666690707207,Lugano
576662,2023-04-13 19:02:47,<40 Minutes,14.666666239500046,Bellinzona
576663,2023-04-13 19:26:07,<40 Minutes,30.599999651312828,Locarno
576665,2023-04-13 19:10:39,<40 Minutes,29.450000524520874,Lugano
576666,2023-04-13 19:21:37,Between 40 and 60 Minutes,41.699999794363976,Lugano
576667,2023-04-13 19:19:50,<40 Minutes,25.066666826605797,Lugano
576668,2023-04-13 19:09:27,<40 Minutes,25.84999993443489,Lugano
576669,2023-04-13 19:07:48,<40 Minutes,26.216666623950005,Bellinzona
576670,2023-04-13 19:18:27,<40 Minutes,21.0999995470047,Lugano
576671,2023-04-13 19:21:18,<40 Minutes,31.066666468977928,Lugano
576672,2023-04-13 19:11:23,<40 Minutes,34.06666696071625,Bellinzona
576673,2023-04-13 19:30:43,<40 Minutes,22.466666847467422,Lugano
576674,2023-04-13 19:22:31,<40 Minutes,30.783333331346512,Lugano
576675,2023-04-13 19:32:36,<40 Minutes,27.583333253860474,Lugano
576676,2023-04-13 19:20:15,<40 Minutes,22.80000038444996,Lugano
576677,2023-04-13 19:36:08,<40 Minutes,37.33333334326744,Lugano
576678,2023-04-13 19:32:20,<40 Minutes,24.350000023841858,Lugano
576679,2023-04-13 19:22:06,<40 Minutes,37.09999993443489,Lugano
576680,2023-04-13 19:53:07,<40 Minutes,30.08333310484886,Locarno
576681,2023-04-13 19:33:56,<40 Minutes,26.399999633431435,Lugano
576682,2023-04-13 19:39:11,<40 Minutes,22.216666862368584,Lugano
576683,2023-04-13 19:29:02,<40 Minutes,32.81666703522205,Locarno
576684,2023-04-13 19:39:37,<40 Minutes,32.48333349823952,Lugano
576685,2023-04-13 19:35:37,<40 Minutes,29.48333367705345,Lugano
576686,2023-04-13 19:47:40,<40 Minutes,29.46666643023491,Bellinzona
576687,2023-04-13 19:53:16,<40 Minutes,30.56666649878025,Lugano
576689,2023-04-13 19:28:49,Between 40 and 60 Minutes,48.4166669100523,Mendrisio
576688,2023-04-13 19:56:48,<40 Minutes,22.616666704416275,Locarno
576690,2023-04-13 19:35:54,Between 40 and 60 Minutes,40.650000125169754,Lugano
576691,2023-04-13 19:32:11,<40 Minutes,24.166666343808174,Lugano
576692,2023-04-13 19:34:31,<40 Minutes,23.39999981224537,Locarno
576694,2023-04-13 19:33:07,<40 Minutes,24.933333545923233,Lugano
576695,2023-04-13 19:33:03,<40 Minutes,19.999999478459358,Lugano
576696,2023-04-13 19:44:11,<40 Minutes,30.416666641831398,Lugano
576697,2023-04-13 19:44:14,<40 Minutes,33.683333694934845,Lugano
576698,2023-04-13 19:38:24,<40 Minutes,22.08333358168602,Lugano
576699,2023-04-13 19:37:00,<40 Minutes,38.599999845027924,Lugano
576700,2023-04-13 20:02:01,<40 Minutes,29.766666814684868,Locarno
576701,2023-04-13 19:46:30,Between 40 and 60 Minutes,45.183333680033684,Lugano
576702,2023-04-13 19:40:54,Between 40 and 60 Minutes,45.516666546463966,Mendrisio
576703,2023-04-13 19:43:09,<40 Minutes,30.066667199134827,Lugano
576704,2023-04-13 19:41:12,<40 Minutes,33.000000044703484,Bellinzona
576705,2023-04-13 19:41:56,<40 Minutes,25.683332830667496,Lugano
576706,2023-04-13 19:42:21,<40 Minutes,27.099999859929085,Lugano
576707,2023-04-13 19:54:53,<40 Minutes,33.866666704416275,Locarno
576708,2023-04-13 20:17:21,<40 Minutes,28.216666504740715,Mendrisio
576709,2023-04-13 19:46:46,<40 Minutes,38.549999445676804,Lugano
576711,2023-04-13 19:47:29,<40 Minutes,28.283333480358124,Lugano
576712,2023-04-13 19:46:57,<40 Minutes,36.816666796803474,Lugano
576713,2023-04-13 19:52:26,Between 40 and 60 Minutes,40.883333534002304,Lugano
576714,2023-04-13 20:13:19,<40 Minutes,28.16666677594185,Lugano
576715,2023-04-13 19:58:17,Between 40 and 60 Minutes,40.93333326280117,Locarno
576716,2023-04-13 19:56:27,<40 Minutes,30.666666626930237,Lugano
576717,2023-04-13 20:00:40,<40 Minutes,25.016666427254677,Lugano
576718,2023-04-13 19:54:42,<40 Minutes,28.650000169873238,Lugano
576719,2023-04-13 20:03:23,<40 Minutes,29.84999969601631,Lugano
576720,2023-04-13 20:13:59,<40 Minutes,24.600000008940697,Lugano
576722,2023-04-13 20:11:19,<40 Minutes,25.21666668355465,Lugano
576723,2023-04-13 20:18:05,Between 40 and 60 Minutes,45.24999998509884,Lugano
576725,2023-04-13 20:14:29,<40 Minutes,28.933333307504654,Lugano
576726,2023-04-13 19:59:38,<40 Minutes,25.066666156053543,Lugano
576727,2023-04-13 20:05:36,<40 Minutes,26.466666609048843,Lugano
576728,2023-04-13 20:17:16,<40 Minutes,32.14999996125698,Bellinzona
576729,2023-04-13 20:12:30,<40 Minutes,30.499999523162842,Lugano
576730,2023-04-13 20:00:28,<40 Minutes,30.550000593066216,Lugano
576731,2023-04-13 20:02:47,<40 Minutes,20.866666808724403,Lugano
576732,2023-04-13 20:05:42,<40 Minutes,30.683333203196526,Lugano
576734,2023-04-13 20:05:44,<40 Minutes,22.583333551883698,Lugano
576735,2023-04-13 20:08:00,<40 Minutes,21.550000458955765,Lugano
576736,2023-04-13 20:26:32,Between 40 and 60 Minutes,52.86666691303253,Mendrisio
576737,2023-04-13 20:07:59,<40 Minutes,24.900000393390656,Bellinzona
576738,2023-04-13 20:08:34,<40 Minutes,39.233333095908165,Lugano
576740,2023-04-13 20:13:16,<40 Minutes,21.38333335518837,Lugano
576741,2023-04-13 20:13:19,<40 Minutes,21.86666674911976,Lugano
576742,2023-04-13 20:16:04,<40 Minutes,27.583333253860474,Lugano
576743,2023-04-13 20:15:21,<40 Minutes,16.36666640639305,Lugano
576744,2023-04-13 20:18:46,<40 Minutes,38.05000014603138,Lugano
576745,2023-04-13 20:22:36,<40 Minutes,19.900000020861626,Lugano
576746,2023-04-13 20:24:08,<40 Minutes,16.86666637659073,Lugano
576747,2023-04-13 20:22:28,Between 40 and 60 Minutes,40.56666724383831,Lugano
576748,2023-04-13 20:19:44,<40 Minutes,22.48333342373371,Lugano
576749,2023-04-13 20:22:52,<40 Minutes,25.116666555404663,Lugano
576750,2023-04-13 20:40:58,Between 40 and 60 Minutes,41.79999992251396,Lugano
576751,2023-04-13 20:37:30,<40 Minutes,15.650000274181366,Lugano
576752,2023-04-13 20:40:03,<40 Minutes,33.68333302438259,Lugano
576754,2023-04-13 20:44:17,<40 Minutes,20.28333328664303,Lugano
576755,2023-04-13 20:45:22,<40 Minutes,24.49999988079071,Lugano
576756,2023-04-13 20:45:15,<40 Minutes,33.000000044703484,Lugano
576757,2023-04-13 20:48:45,<40 Minutes,31.883333399891853,Lugano
576758,2023-04-13 20:52:59,<40 Minutes,14.083333387970924,Mendrisio
576759,2023-04-13 20:55:50,<40 Minutes,22.26666659116745,Lugano
576760,2023-04-13 20:59:27,<40 Minutes,22.69999958574772,Bellinzona
576761,2023-04-13 20:55:59,<40 Minutes,17.71666646003723,Locarno
576762,2023-04-13 21:07:12,<40 Minutes,29.2500002682209,Mendrisio
576763,2023-04-13 21:11:33,<40 Minutes,21.18333376944065,Lugano
576764,2023-04-13 20:56:44,Between 40 and 60 Minutes,49.01666633784771,Lugano
576765,2023-04-13 21:03:49,<40 Minutes,29.44999985396862,Lugano
576767,2023-04-13 21:24:01,<40 Minutes,28.983333706855774,Lugano
576768,2023-04-13 21:05:34,<40 Minutes,17.98333302140236,Lugano
576769,2023-04-13 21:22:16,<40 Minutes,14.983333200216293,Lugano
576770,2023-04-13 21:08:32,Between 40 and 60 Minutes,41.750000193715096,Lugano
576771,2023-04-13 21:12:32,<40 Minutes,33.31666700541973,Lugano
576772,2023-04-13 21:07:36,<40 Minutes,22.166667133569717,Locarno
576773,2023-04-13 21:24:09,Between 40 and 60 Minutes,41.83333374559879,Lugano
576774,2023-04-13 21:17:40,<40 Minutes,28.99999961256981,Locarno
576775,2023-04-13 21:17:55,<40 Minutes,28.56666661798954,Lugano
576776,2023-04-13 21:22:40,<40 Minutes,36.18333354592323,Lugano
576777,2023-04-13 21:34:35,<40 Minutes,29.799999967217445,Lugano
576778,2023-04-13 21:26:39,<40 Minutes,37.71666660904884,Lugano
576780,2023-04-13 21:39:39,<40 Minutes,24.466666728258133,Lugano
576782,2023-04-13 21:39:56,<40 Minutes,30.916666612029076,Lugano
576783,2023-04-13 21:41:19,<40 Minutes,28.81666660308838,Lugano
576784,2023-04-13 21:42:46,<40 Minutes,21.299999803304672,Mendrisio
576785,2023-04-13 21:46:38,<40 Minutes,24.466666728258133,Lugano
576786,2023-04-13 21:53:35,<40 Minutes,26.60000056028366,Locarno
576788,2023-04-14 10:50:17,<40 Minutes,31.93333312869072,Lugano
576789,2023-04-14 12:07:52,Between 40 and 60 Minutes,40.31666658818722,Lugano
576790,2023-04-14 18:00:46,<40 Minutes,33.166666477918625,Lugano
576791,2023-04-14 12:14:50,<40 Minutes,30.716666355729103,Bellinzona
576793,2023-04-14 10:52:12,Between 40 and 60 Minutes,41.0333327203989,Lugano
576794,2023-04-14 12:15:22,<40 Minutes,34.816666916012764,Lugano
576795,2023-04-14 10:55:56,<40 Minutes,36.91666625440121,Lugano
576796,2023-04-14 11:40:51,<40 Minutes,32.78333321213722,Lugano
576797,2023-04-14 12:13:53,Between 40 and 60 Minutes,42.58333370089531,Bellinzona
576798,2023-04-14 11:42:33,<40 Minutes,27.69999995827675,Lugano
576800,2023-04-14 11:24:39,Between 40 and 60 Minutes,40.30000001192093,Lugano
576801,2023-04-14 12:30:02,<40 Minutes,20.166666582226753,Locarno
576802,2023-04-14 12:13:55,<40 Minutes,25.299999564886093,Lugano
576804,2023-04-14 11:43:44,<40 Minutes,31.50000013411045,Lugano
576805,2023-04-14 12:02:21,<40 Minutes,18.066666573286057,Lugano
576806,2023-04-14 11:50:33,<40 Minutes,30.483332946896553,Lugano
576807,2023-04-14 11:53:15,<40 Minutes,31.233333572745323,Lugano
576808,2023-04-14 11:51:46,<40 Minutes,30.299999937415123,Lugano
576809,2023-04-14 11:53:38,<40 Minutes,36.31666615605354,Locarno
576810,2023-04-14 12:52:16,<40 Minutes,30.949999764561653,Lugano
576811,2023-04-14 11:58:24,Between 40 and 60 Minutes,41.25000022351742,Lugano
576812,2023-04-14 12:10:22,<40 Minutes,34.100000113248825,Lugano
576815,2023-04-14 12:12:36,<40 Minutes,29.69999983906746,Locarno
576816,2023-04-14 12:12:06,<40 Minutes,33.6666664481163,Mendrisio
576817,2023-04-14 12:09:12,<40 Minutes,23.800000324845314,Lugano
576818,2023-04-14 12:34:08,<40 Minutes,21.583333611488342,Lugano
576819,2023-04-14 12:24:33,<40 Minutes,17.04999938607216,Lugano
576821,2023-04-14 12:20:40,<40 Minutes,16.550000086426735,Lugano
576822,2023-04-14 12:27:50,Between 40 and 60 Minutes,43.20000037550926,Lugano
576823,2023-04-14 12:21:07,<40 Minutes,39.866666346788406,Lugano
576825,2023-04-14 12:25:51,<40 Minutes,29.766666814684868,Mendrisio
576826,2023-04-14 12:34:18,<40 Minutes,37.7166672796011,Mendrisio
576827,2023-04-14 12:40:14,<40 Minutes,21.233333498239517,Lugano
576828,2023-04-14 13:17:51,<40 Minutes,19.249999523162842,Bellinzona
576829,2023-04-14 12:42:19,Between 40 and 60 Minutes,43.08333367109299,Lugano
576830,2023-04-14 12:50:15,<40 Minutes,27.300000116229057,Lugano
576831,2023-04-14 13:06:26,<40 Minutes,30.700000450015068,Lugano
576832,2023-04-14 12:56:32,<40 Minutes,27.816666662693024,Bellinzona
576833,2023-04-14 12:54:43,<40 Minutes,31.46666631102562,Lugano
576834,2023-04-14 13:00:46,<40 Minutes,30.883332788944244,Mendrisio
576835,2023-04-14 13:04:05,<40 Minutes,24.31666687130928,Lugano
576836,2023-04-14 13:28:04,Between 40 and 60 Minutes,40.68333327770233,Lugano
576837,2023-04-14 13:13:24,Between 40 and 60 Minutes,40.44999986886978,Lugano
576838,2023-04-14 13:13:48,<40 Minutes,24.73333328962326,Lugano
576840,2023-04-14 13:54:58,<40 Minutes,35.633333176374435,Lugano
576841,2023-04-14 14:19:43,Between 40 and 60 Minutes,46.43333360552788,Lugano
576842,2023-04-14 14:19:35,<40 Minutes,28.33333320915699,Lugano
576843,2023-04-14 14:22:59,<40 Minutes,33.366666063666344,Lugano
576845,2023-04-14 18:47:40,<40 Minutes,28.899999484419823,Lugano
